,year,imdb,title,clean_test,binary,genre,age_rating,budget_2013$,star_rating,director,cast,writer
895,2005,tt0405422,The 40 Year Old Virgin,men,0,Comedy,R,31018861,7.2,Judd Apatow,2.3999999999999999,1.0
896,2005,tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,notalk,0,Action,PG,59651656,3.5,Robert Rodriguez,0.40000000000000002,1.6666666666666667
897,2005,tt0384806,The Amityville Horror,ok,1,Drama,R,22071113,6.0,Andrew Douglas,2.0,0
898,2005,tt0357110,The Ballad of Jack and Rose,ok,1,Drama,R,1789550,6.8,Rebecca Miller,2.2000000000000002,1.0
899,2005,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",ok,1,Adventure,PG,214745963,6.9,Andrew Adamson,2.2000000000000002,2.0
900,2005,tt0387131,The Constant Gardener,ok,1,Drama,R,30422345,7.5,Fernando Meirelles,2.2000000000000002,1.0
901,2005,tt0435625,The Descent,ok,1,Adventure,R,8351232,7.2,Neil Marshall,1.0,2.0
902,2005,tt0395584,The Devil&#39;s Rejects,ok,1,Crime,R,8351232,6.9,Rob Zombie,1.2,1.5
903,2005,tt0404032,The Exorcism of Emily Rose,ok,1,Drama,PG13,21474596,6.7,Scott Derrickson,2.6000000000000001,1.0
904,2005,tt0432291,The Fog,ok,1,Horror,PG13,21474596,3.6,Rupert Wainwright,1.6000000000000001,3.0
905,2005,tt0371724,The Hitchhiker&#39;s Guide to the Galaxy,notalk,0,Adventure,PG,53686491,6.8,Garth Jennings,0.40000000000000002,0.66666666666666663
906,2005,tt0399201,The Island,ok,1,Action,PG13,143163975,6.9,Michael Bay,4.2000000000000002,2.0
907,2005,tt0366627,The Jacket,men,0,Drama,R,34001444,7.1,John Maybury,0.59999999999999998,0.0
908,2005,tt0386140,The Legend of Zorro,notalk,0,Action,PG,95442650,5.9,Martin Campbell,0.0,1.8571428571428572
909,2005,tt0402399,The New World,dubious,0,Biography,PG13,35790994,6.7,Terrence Malick,0.40000000000000002,1.0
910,2005,tt0377109,The Ring Two,ok,1,Horror,PG13,59651656,5.4,Hideo Nakata,2.2000000000000002,3.0
911,2005,tt0397101,The Skeleton Key,ok,1,Horror,PG13,47721325,6.5,Iain Softley,2.6000000000000001,5.0
912,2005,tt0367089,The Squid and the Whale,men,0,Comedy,R,1789550,7.4,Noah Baumbach,0.80000000000000004,0.0
913,2005,tt0372532,The Wedding Date,ok,1,Comedy,PG13,17895497,6.1,Clare Kilner,2.2000000000000002,1.0
914,2005,tt0407265,Transamerica,ok,1,Adventure,R,1193033,7.5,Duncan Tucker,1.0,1.0
915,2005,tt0423409,Tristram Shandy: A Cock and Bull Story,men,0,Comedy,R,5666907,6.8,Michael Winterbottom,0.59999999999999998,0.0
916,2005,tt0434409,V for Vendetta,ok,1,Action,R,59651656,8.2,James McTeigue,2.7999999999999998,5.333333333333333
917,2005,tt0348333,Waiting...,ok,1,Comedy,R,1342162,6.8,Rob McKittrick,2.6000000000000001,1.0
918,2005,tt0358273,Walk the Line,ok,1,Biography,PG13,34597961,7.9,James Mangold,2.6000000000000001,1.2
919,2005,tt0407304,War of the Worlds,notalk,0,Adventure,PG13,157480373,6.5,Steven Spielberg,1.6000000000000001,0.66666666666666663
920,2005,tt0240200,Water,ok,1,Drama,PG13,3579099,7.8,Deepa Mehta,1.0,1.0
921,2005,tt0375210,White Noise,notalk,0,Drama,PG13,11930331,5.5,Geoffrey Sax,0.20000000000000001,0.0
922,2005,tt0443295,"Yours, Mine and Ours",ok,1,Comedy,PG,53686491,5.3,Raja Gosnell,1.3999999999999999,1.0
923,2005,tt0406375,Zathura: A Space Adventure,nowomen,0,Action,PG,77547153,6.1,Jon Favreau,1.6000000000000001,1.0
924,2004,tt0337563,13 Going on 30,ok,1,Comedy,PG13,36995786,6.1,Gary Winick,2.3999999999999999,1.0
925,2004,tt0212712,2046,ok,1,Drama,R,14798315,7.5,Kar Wai Wong,1.2,0
926,2004,tt0343660,50 First Dates,men,0,Comedy,PG13,92489466,6.8,Peter Segal,1.6000000000000001,0
927,2004,tt0356470,A Cinderella Story,ok,1,Comedy,PG,23430665,5.8,Mark Rosman,2.2000000000000002,1.0
928,2004,tt0359423,A Home at the End of The World,dubious,0,Drama,R,8015754,6.8,Michael Mayer,0.0,0.5
929,2004,tt0344510,A Very Long Engagement,ok,1,Drama,R,67825608,7.7,Jean-Pierre Jeunet,1.3999999999999999,1.5
930,2004,tt0357413,Anchorman: The Legend of Ron Burgundy,men,0,Comedy,PG13,30829822,7.3,Adam McKay,1.3999999999999999,0.0
931,2004,tt0327437,Around the World in 80 Days,notalk,0,Action,PG,135651216,5.8,Frank Coraci,1.8,0
932,2004,tt0370263,AVP: Alien vs. Predator,dubious,0,Action,PG13,86323501,5.6,Paul W.S. Anderson,0.40000000000000002,1.25
933,2004,tt0414852,Banlieue 13,nowomen,0,Action,R,18497893,7.2,Pierre Morel,0.0,1.5
934,2004,tt0381681,Before Sunset,nowomen,0,Drama,R,2466386,8.1,Richard Linklater,0.20000000000000001,0.2857142857142857
935,2004,tt0317198,Bridget Jones: The Edge of Reason,ok,1,Comedy,R,61659644,5.9,Beeban Kidron,3.7999999999999998,2.2000000000000002
936,2004,tt0327554,Catwoman,ok,1,Action,PG13,123319288,3.3,Pitof,1.6000000000000001,0
937,2004,tt0337921,Cellular,ok,1,Crime,PG13,55493679,6.5,David R. Ellis,1.3999999999999999,1.0
938,2004,tt0376541,Closer,ok,1,Drama,R,43161751,7.3,Mike Nichols,3.2000000000000002,0
939,2004,tt0369339,Collateral,nowomen,0,Crime,R,73991573,7.6,Michael Mann,1.2,0.0
940,2004,tt0345074,Connie and Carla,ok,1,Comedy,PG13,24663858,6.2,Michael Lembeck,1.8,2.0
941,2004,tt0375679,Crash,ok,1,Drama,R,9006109,7.9,Paul Haggis,1.6000000000000001,1.3333333333333333
942,2004,tt0367631,D.E.B.S.,ok,1,Action,PG13,4316175,5.2,Angela Robinson,2.6000000000000001,1.0
943,2004,tt0363547,Dawn of the Dead,ok,1,Action,R,34529401,7.4,Zack Snyder,1.0,2.0
944,2004,tt0364725,Dodgeball: A True Underdog Story,ok,1,Comedy,PG13,36995786,6.7,Rawson Marshall Thurber,3.0,1.0
945,2004,tt0327679,Ella Enchanted,ok,1,Comedy,PG,43161751,6.3,Tommy O'Haver,2.3999999999999999,0
946,2004,tt0338013,Eternal Sunshine of the Spotless Mind,men,0,Drama,R,24663858,8.4,Michel Gondry,1.6000000000000001,0.25
947,2004,tt0349416,Eulogy,ok,1,Comedy,R,12331929,6.7,Michael Clancy,2.6000000000000001,1.0
948,2004,tt0308644,Finding Neverland,ok,1,Biography,PG,30829822,7.8,Marc Forster,4.0,1.0
949,2004,tt0377062,Flight of the Phoenix,nowomen,0,Action,PG13,92489466,6.1,John Moore,1.8,0.33333333333333331
950,2004,tt0333766,Garden State,ok,1,Comedy,R,3082982,7.6,Zach Braff,1.0,1.0
951,2004,tt0366551,Harold and Kumar Go to White Castle,ok,1,Adventure,R,11098736,7.2,Danny Leiner,1.3999999999999999,1.0
952,2004,tt0304141,Harry Potter and the Prisoner of  Azkaban,ok,1,Adventure,PG,160315074,7.8,Alfonso Cuarón,2.7999999999999998,3.0
953,2004,tt0167190,Hellboy,notalk,0,Action,PG13,73991573,6.8,Guillermo del Toro,1.2,0.5
954,2004,tt0299172,Home on the Range,ok,1,Animation,PG,135651216,5.4,Will Finn,2.0,1.8421052631578947
955,2004,tt0356721,I Heart Huckabees,ok,1,Comedy,R,27130243,6.8,David O. Russell,2.3999999999999999,1.5
956,2004,tt0343818,"I, Robot",notalk,0,Action,PG13,129485252,7.1,Alex Proyas,1.8,0
957,2004,tt0385267,In Good Company,notalk,0,Comedy,PG13,32063015,6.5,Paul Weitz,2.0,0.0
958,2004,tt0362269,Kinsey,ok,1,Biography,R,13565122,7.1,Bill Condon,2.7999999999999998,2.0
959,2004,tt0373074,Kung Fu Hustle,nowomen,0,Action,R,24663858,7.8,Stephen Chow,0.0,0.0
960,2004,tt0375912,Layer Cake,notalk,0,Crime,R,8015754,7.4,Matthew Vaughn,0.59999999999999998,0.0
961,2004,tt0339291,Lemony Snicket&#39;s A Series of Unfortunate Events,ok,1,Adventure,PG,123319288,6.8,Brad Silberling,1.6000000000000001,1.0
962,2004,tt0390221,Maria Full of Grace,ok,1,Crime,R,3946217,7.5,Joshua Marston,1.0,1.0
963,2004,tt0377092,Mean Girls,ok,1,Comedy,PG13,22197472,7.0,Mark Waters,2.3999999999999999,1.0
964,2004,tt0405159,Million Dollar Baby,ok,1,Drama,PG13,36995786,8.1,Clint Eastwood,2.2000000000000002,1.5
965,2004,tt0349825,Miracle,notalk,0,Drama,PG,34529401,7.5,Gavin O'Connor,1.3999999999999999,0.0
966,2004,tt0382189,My Summer of Love,ok,1,Drama,R,2096428,6.8,Pawel Pawlikowski,1.6000000000000001,1.0
967,2004,tt0374900,Napoleon Dynamite,notalk,0,Comedy,PG,493277,6.9,Jared Hess,0.20000000000000001,0.0
968,2004,tt0363282,New York Minute,notalk,0,Comedy,PG,49327715,4.8,Dennie Gordon,0.40000000000000002,0.0
969,2004,tt0390384,Primer,notalk,0,Drama,PG13,8632,7.0,Shane Carruth,0.0,0.0
970,2004,tt0350028,Raising Helen,ok,1,Comedy,PG13,61659644,6.0,Garry Marshall,3.2000000000000002,1.0
971,2004,tt0350258,Ray,dubious,0,Biography,PG13,49327715,7.8,Taylor Hackford,1.0,0.0
972,2004,tt0318627,Resident Evil: Apocalypse,ok,1,Action,R,61659644,6.2,Alexander Witt,2.0,0
973,2004,tt0332375,Saved!,ok,1,Comedy,PG13,6165964,6.9,Brian Dannelly,2.3999999999999999,1.0
974,2004,tt0387564,Saw,men,0,Horror,R,1479831,7.7,James Wan,1.0,0.33333333333333331
975,2004,tt0363988,Secret Window,notalk,0,Mystery,PG13,49327715,6.6,David Koepp,2.7999999999999998,1.5
976,2004,tt0307453,Shark Tale,notalk,0,Animation,PG,92489466,6.0,Bibo Bergeron,2.6000000000000001,0.10000000000000001
977,2004,tt0365748,Shaun of the Dead,ok,1,Comedy,R,6165964,8.0,Edgar Wright,1.2,2.0
978,2004,tt0298148,Shrek 2,ok,1,Animation,PG,86323501,7.2,Andrew Adamson,3.0,2.4166666666666665
979,2004,tt0375063,Sideways,ok,1,Comedy,R,20964279,7.6,Alexander Payne,2.2000000000000002,1.6666666666666667
980,2004,tt0346156,Sky Captain and the World of Tomorrow,ok,1,Action,PG,86323501,6.1,Kerry Conran,3.6000000000000001,1.0
981,2004,tt0371246,Spanglish,ok,1,Comedy,PG13,92489466,6.5,James L. Brooks,2.0,2.0
982,2004,tt0316654,Spider-Man 2,notalk,0,Action,PG13,246638575,7.3,Sam Raimi,1.0,0
983,2004,tt0372588,Team America: World Police,men,0,Animation,R,24663858,7.2,Trey Parker,0.0,0.0
984,2004,tt0338751,The Aviator,notalk,0,Biography,PG13,135651216,7.5,Martin Scorsese,2.3999999999999999,0.0
985,2004,tt0372183,The Bourne Supremacy,men,0,Action,PG13,104821395,7.8,Paul Greengrass,1.6000000000000001,1.0
986,2004,tt0289879,The Butterfly Effect,men,0,Sci-Fi,R,16031507,7.7,Eric Bress,0.0,1.5
987,2004,tt0296572,The Chronicles of Riddick,men,0,Action,PG13,147983145,6.7,David Twohy,1.2,1.6666666666666667
988,2004,tt0319262,The Day After Tomorrow,ok,1,Action,PG13,154149110,6.4,Roland Emmerich,2.2000000000000002,0
989,2004,tt0391198,The Grudge,ok,1,Horror,PG13,12331929,5.9,Takashi Shimizu,2.0,1.0
990,2004,tt0317705,The Incredibles,ok,1,Animation,PG,113453745,8.0,Brad Bird,2.7999999999999998,1.0
991,2004,tt0362270,The Life Aquatic with Steve Zissou,men,0,Adventure,R,61659644,7.3,Wes Anderson,2.0,1.0
992,2004,tt0332280,The Notebook,dubious,0,Drama,PG13,36995786,7.9,Nick Cassavetes,0.40000000000000002,0.66666666666666663
993,2004,tt0293508,The Phantom of the Opera,men,0,Drama,PG13,67825608,7.4,Joel Schumacher,1.8,0.5
994,2004,tt0338348,The Polar Express,notalk,0,Animation,G,209642789,6.6,Robert Zemeckis,1.0,0.66666666666666663
995,2004,tt0368933,The Princess Diaries 2: Royal Engagement,ok,1,Comedy,G,55493679,5.7,Garry Marshall,3.0,2.25
996,2004,tt0327162,The Stepford Wives,ok,1,Comedy,PG13,123319288,5.2,Frank Oz,3.0,0
997,2004,tt0362227,The Terminal,notalk,0,Comedy,PG13,92489466,7.3,Steven Spielberg,2.3999999999999999,0.0
998,2004,tt0368447,The Village,ok,1,Drama,PG13,88398934,6.5,M. Night Shyamalan,1.6000000000000001,0
999,2004,tt0327247,The Whole Ten Yards,notalk,0,Comedy,PG13,36995786,5.4,Howard Deutch,1.8,0
1000,2004,tt0332452,Troy,notalk,0,Adventure,R,184978932,7.2,Wolfgang Petersen,0.80000000000000004,0.0
1001,2004,tt0338526,Van Helsing,ok,1,Action,PG13,209642789,6.0,Stephen Sommers,2.2000000000000002,1.0
1002,2004,tt0383694,Vera Drake,ok,1,Crime,R,13565122,7.7,Mike Leigh,1.0,5.0
1003,2004,tt0381707,White Chicks,ok,1,Crime,PG13,24663858,5.4,Keenen Ivory Wayans,1.6000000000000001,1.8888888888888888
1004,2004,tt0360201,Wimbledon,ok,1,Comedy,PG13,43161751,6.3,Richard Loncraine,2.7999999999999998,0
1005,2003,tt0322259,2 Fast 2 Furious,notalk,0,Action,PG13,96222609,5.8,John Singleton,1.6000000000000001,0.5
1006,2003,tt0315733,21 grams,dubious,0,Crime,R,25321739,7.7,Alejandro González Iñárritu,0.80000000000000004,0.0
1007,2003,tt0319061,Big Fish,notalk,0,Adventure,PG13,88626087,8.0,Tim Burton,1.3999999999999999,0
1008,2003,tt0310778,Bon voyage,ok,1,Comedy,PG13,25321739,7.0,Jean-Paul Rappeneau,1.0,1.0
1009,2003,tt0315327,Bruce Almighty,ok,1,Comedy,PG13,102553043,6.7,Tom Shadyac,2.6000000000000001,1.3999999999999999
1010,2003,tt0305357,Charlie&#39;s Angels: Full Throttle,ok,1,Action,PG13,151930435,4.8,McG,3.2000000000000002,2.5
1011,2003,tt0159365,Cold Mountain,ok,1,Drama,R,101286957,7.2,Anthony Minghella,2.2000000000000002,1.5
1012,2003,tt0306685,Cradle 2 the Grave,notalk,0,Action,R,31652174,5.8,Andrzej Bartkowiak,0.40000000000000002,0.0
1013,2003,tt0317303,Daddy Day Care,ok,1,Comedy,PG,75965217,5.5,Steve Carr,2.6000000000000001,1.0
1014,2003,tt0287978,Daredevil,nowomen,0,Action,PG13,101286957,5.3,Mark Steven Johnson,1.2,0.0
1015,2003,tt0282209,Darkness Falls,notalk,0,Horror,PG13,8862609,4.9,Jonathan Liebesman,0.0,0.0
1016,2003,tt0285531,Dreamcatcher,nowomen,0,Drama,R,86093913,5.5,Lawrence Kasdan,0.80000000000000004,0.33333333333333331
1017,2003,tt0309593,Final Destination 2,ok,1,Horror,R,32918261,6.2,David R. Ellis,1.2,2.3333333333333335
1018,2003,tt0266543,Finding Nemo,notalk,0,Animation,G,119012174,8.2,Andrew Stanton,0.40000000000000002,1.25
1019,2003,tt0322330,Freaky Friday,ok,1,Comedy,PG,32918261,6.1,Mark Waters,1.6000000000000001,2.0
1020,2003,tt0335119,Girl with a Pearl Earring,ok,1,Biography,PG13,15193043,7.0,Peter Webber,4.0,0
1021,2003,tt0301357,Goodbye Lenin!,ok,1,Comedy,R,8102957,7.8,Wolfgang Becker,1.0,1.0
1022,2003,tt0311289,Holes,men,0,Adventure,PG,25321739,7.1,Andrew Davis,0.59999999999999998,0
1023,2003,tt0329717,Hollywood Homicide,notalk,0,Action,PG13,94956522,5.3,Ron Shelton,0.40000000000000002,0.0
1024,2003,tt0315983,House of Sand and Fog,ok,1,Drama,R,20890435,7.6,Vadim Perelman,2.0,1.0
1025,2003,tt0251127,How to Lose a Guy in 10 Days,men,0,Comedy,PG13,63304348,6.3,Donald Petrie,0.80000000000000004,0.0
1026,2003,tt0286716,Hulk,notalk,0,Action,PG13,173453913,5.7,Ang Lee,1.0,0
1027,2003,tt0309698,Identity,notalk,0,Mystery,R,35450435,7.3,James Mangold,1.2,0.0
1028,2003,tt0199626,In the Cut,ok,1,Mystery,R,15193043,5.3,Jane Campion,1.2,1.5
1029,2003,tt0301470,Jeepers Creepers II,ok,1,Horror,R,31652174,5.5,Victor Salva,1.2,1.5
1030,2003,tt0266697,Kill Bill: Vol. 1,ok,1,Action,R,69634783,8.1,Quentin Tarantino,1.6000000000000001,2.0
1031,2003,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,nowomen,0,Action,PG13,113947826,5.5,Jan de Bont,1.2,1.6666666666666667
1032,2003,tt0333780,"Legally Blonde 2: Red, White &amp; Blonde",ok,1,Comedy,PG13,31652174,4.5,Charles Herman-Wurmfeld,2.6000000000000001,1.6000000000000001
1033,2003,tt0286244,Les triplettes de Belleville,ok,1,Animation,PG13,2532174,7.8,Sylvain Chomet,1.0,0
1034,2003,tt0335266,Lost In Translation,dubious,0,Drama,R,5064348,7.8,Sofia Coppola,0.59999999999999998,0
1035,2003,tt0314331,Love Actually,ok,1,Comedy,R,56973913,7.7,Richard Curtis,2.2000000000000002,3.0
1036,2003,tt0311113,Master and Commander: The Far Side of the World,nowomen,0,Action,PG13,170921739,7.4,Peter Weir,1.0,0
1037,2003,tt0304415,Mona Lisa Smile,ok,1,Drama,PG13,82295652,6.4,Mike Newell,3.0,1.0
1038,2003,tt0340855,Monster,ok,1,Biography,R,6330435,7.3,Patty Jenkins,2.6000000000000001,1.0
1039,2003,tt0327056,Mystic River,ok,1,Crime,R,37982609,8.0,Clint Eastwood,3.0,0
1040,2003,tt0316396,Peter Pan,ok,1,Adventure,PG,126608696,6.9,P.J. Hogan,1.0,1.3333333333333333
1041,2003,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,men,0,Action,PG13,158260870,8.1,Gore Verbinski,3.0,1.3333333333333333
1042,2003,tt0366920,Pride and Prejudice,ok,1,Comedy,PG,35450435,5.4,Andrew Black,1.0,1.75
1043,2003,tt0257076,S.W.A.T.,ok,1,Action,PG13,88626087,6.0,Clark Johnson,2.6000000000000001,1.0
1044,2003,tt0306047,Scary Movie 3,ok,1,Comedy,PG13,56973913,5.4,David Zucker,1.0,1.5
1045,2003,tt0327137,Secondhand Lions,notalk,0,Comedy,PG,37982609,7.6,Tim McCanlies,0.59999999999999998,0
1046,2003,tt0300471,Shanghai Knights,notalk,0,Action,PG13,63304348,6.2,David Dobkin,0.59999999999999998,0.75
1047,2003,tt0323944,Shattered Glass,men,0,Drama,PG13,7596522,7.2,Billy Ray,1.6000000000000001,1.0
1048,2003,tt0165982,Sinbad: Legend of the Seven Seas,men,0,Animation,PG,75965217,6.7,Patrick Gilmore,2.2000000000000002,0.0
1049,2003,tt0337741,Something&#39;s Gotta Give,dubious,0,Comedy,PG13,101286957,6.7,Nancy Meyers,2.3999999999999999,1.0
1050,2003,tt0338459,Spy Kids 3-D: Game Over,ok,1,Action,PG,50643478,4.1,Robert Rodriguez,3.0,4.0
1051,2003,tt0324133,Swimming Pool,ok,1,Drama,R,9875478,6.8,François Ozon,1.2,1.0
1052,2003,tt0181852,Terminator 3: Rise of the Machines,ok,1,Action,R,215234783,6.4,Jonathan Mostow,1.2,2.0
1053,2003,tt0298814,The Core,ok,1,Action,PG13,107617391,5.4,Jon Amiel,1.0,1.5
1054,2003,tt0317740,The Italian Job,notalk,0,Action,PG13,75965217,7.0,F. Gary Gray,1.3999999999999999,0.0
1055,2003,tt0283426,The Jungle Book 2,nowomen,0,Adventure,G,25321739,5.3,Steve Trenbirth,0.20000000000000001,0.2857142857142857
1056,2003,tt0325710,The Last Samurai,nowomen,0,Action,R,177252174,7.7,Edward Zwick,0.20000000000000001,0.25
1057,2003,tt0311429,The League of Extraordinary Gentlemen,nowomen,0,Action,PG13,98754783,5.8,Stephen Norrington,0.20000000000000001,0.0
1058,2003,tt0167260,The Lord of the Rings: The Return of the King,notalk,0,Adventure,PG13,119012174,8.9,Peter Jackson,0.0,0.5
1059,2003,tt0234215,The Matrix Reloaded,ok,1,Action,R,160793043,7.2,Andy Wachowski,1.2,6.75
1060,2003,tt0242653,The Matrix Revolutions,ok,1,Action,R,139269565,6.7,Andy Wachowski,1.3999999999999999,6.75
1061,2003,tt0338188,The Missing,ok,1,Adventure,R,82295652,6.5,Ron Howard,2.6000000000000001,2.0
1062,2003,tt0332379,The School of Rock,dubious,0,Comedy,PG13,25321739,7.1,Richard Linklater,0.59999999999999998,1.0
1063,2003,tt0328538,Thirteen,ok,1,Biography,R,2532174,6.9,Catherine Hardwicke,2.7999999999999998,1.0
1064,2003,tt0300556,Timeline,notalk,0,Action,PG13,101286957,5.6,Richard Donner,1.0,0.66666666666666663
1065,2003,tt0339840,Undead,ok,1,Action,R,949565,5.6,Michael Spierig,1.0,1.0
1066,2003,tt0320691,Underworld,dubious,0,Action,R,27853913,7.0,Len Wiseman,0.80000000000000004,1.0
1067,2003,tt0295700,Wrong Turn,ok,1,Horror,R,12660870,6.1,Rob Schmidt,2.0,1.0
1068,2003,tt0290334,X2 (X-Men 2),ok,1,Action,PG13,158260870,7.5,Bryan Singer,3.0,1.5
1069,2002,tt0307901,25th Hour,men,0,Crime,R,5828306,7.7,Spike Lee,2.0,0.5
1070,2002,tt0289043,28 Days Later...,ok,1,Horror,R,10361434,7.6,Danny Boyle,1.3999999999999999,1.0
1071,2002,tt0283832,8 femmes,ok,1,Comedy,R,10361434,7.1,François Ozon,1.6000000000000001,1.0
1072,2002,tt0298203,8 Mile,notalk,0,Drama,R,53102348,6.9,Curtis Hanson,1.3999999999999999,0.0
1073,2002,tt0257360,About Schmidt,notalk,0,Comedy,R,38855376,7.2,Alexander Payne,1.8,1.3333333333333333
1074,2002,tt0268126,Adaptation,dubious,0,Comedy,R,23960815,7.7,Spike Jonze,1.0,0.33333333333333331
1075,2002,tt0286261,All or Nothing,ok,1,Drama,R,11656613,7.6,Mike Leigh,1.2,5.0
1076,2002,tt0168786,Antwone Fisher,notalk,0,Biography,PG13,16189740,7.3,Denzel Washington,0.20000000000000001,0.0
1077,2002,tt0295178,Austin Powers in Goldmember,notalk,0,Action,PG13,81596291,6.2,Jay Roach,0.40000000000000002,0.0
1078,2002,tt0286499,Bend It Like Beckham,ok,1,Comedy,PG13,7253004,6.7,Gurinder Chadha,1.2,0
1079,2002,tt0187738,Blade II,notalk,0,Action,R,69939678,6.7,Guillermo del Toro,0.40000000000000002,0
1080,2002,tt0300532,Blue Crush,ok,1,Drama,PG13,38855376,5.6,John Stockwell,2.2000000000000002,1.5
1081,2002,tt0303816,Cabin Fever,ok,1,Comedy,R,1942769,5.6,Eli Roth,1.0,1.6666666666666667
1082,2002,tt0319970,Carrie,ok,1,Drama,PG13,38855376,5.5,David Carson,1.8,1.5
1083,2002,tt0264464,Catch Me If You Can,notalk,0,Biography,PG13,67349319,8.0,Steven Spielberg,1.2,0.0
1084,2002,tt0299658,Chicago,ok,1,Comedy,PG13,38855376,7.2,Rob Marshall,1.6000000000000001,1.25
1085,2002,tt0275022,Crossroads,ok,1,Comedy,PG13,15542151,3.2,Tamra Davis,1.2,1.0
1086,2002,tt0266452,Death to Smoochy,men,0,Comedy,R,64758961,6.4,Danny DeVito,2.0,0.0
1087,2002,tt0246460,Die Another Day,men,0,Action,PG13,183915449,6.1,Lee Tamahori,0.80000000000000004,0.0
1088,2002,tt0303933,Drumline,notalk,0,Comedy,PG13,25903584,5.6,Charles Stone III,0.40000000000000002,0.0
1089,2002,tt0238380,Equilibrium,notalk,0,Action,R,25903584,7.6,Kurt Wimmer,1.8,1.0
1090,2002,tt0297884,Far from Heaven,ok,1,Drama,PG13,17484919,7.4,Todd Haynes,3.7999999999999998,1.0
1091,2002,tt0120679,Frida,men,0,Biography,R,15542151,7.4,Julie Taymor,0.59999999999999998,0.0
1092,2002,tt0327753,Funny Ha Ha,ok,1,Comedy,NR,38855,6.4,Andrew Bujalski,1.0,1.0
1093,2002,tt0217505,Gangs of New York,notalk,0,Crime,R,125632384,7.5,Martin Scorsese,3.2000000000000002,0.25
1094,2002,tt0302674,Gerry,nowomen,0,Adventure,R,9066255,6.2,Gus Van Sant,1.5,0
1095,2002,tt0295297,Harry Potter and the Chamber of Secrets,ok,1,Adventure,PG,129517922,7.3,Chris Columbus,2.6000000000000001,3.0
1096,2002,tt0257756,High Crimes,ok,1,Crime,PG13,54397527,6.3,Carl Franklin,2.3999999999999999,1.0
1097,2002,tt0297181,I Spy,notalk,0,Action,PG13,90662545,5.4,Betty Thomas,2.3999999999999999,1.25
1098,2002,tt0268380,Ice Age,nowomen,0,Animation,PG,84186649,7.6,Chris Wedge,1.6000000000000001,0.0
1099,2002,tt0280760,Igby Goes Down,men,0,Comedy,R,11656613,7.0,Burr Steers,1.0,0.0
1100,2002,tt0278504,Insomnia,notalk,0,Mystery,R,59578244,7.2,Christopher Nolan,0.40000000000000002,0
1101,2002,tt0275847,Lilo and Stitch,ok,1,Animation,PG,103614337,7.1,Dean DeBlois,1.2,1.3333333333333333
1102,2002,tt0252076,Maid in Manhattan,ok,1,Comedy,PG13,71234857,5.0,Wayne Wang,2.3999999999999999,1.0
1103,2002,tt0303361,May,ok,1,Drama,R,2266564,6.7,Lucky McKee,1.8,1.0
1104,2002,tt0120912,Men in Black II,notalk,0,Action,PG13,181325090,6.0,Barry Sonnenfeld,1.3999999999999999,0.0
1105,2002,tt0181689,Minority Report,notalk,0,Action,PG13,132108280,7.7,Steven Spielberg,0.59999999999999998,0.33333333333333331
1106,2002,tt0280590,Mr Deeds,men,0,Comedy,PG13,64758961,5.8,Steven Brill,2.2000000000000002,0.33333333333333331
1107,2002,tt0259446,My Big Fat Greek Wedding,ok,1,Comedy,PG,6475896,6.6,Joel Zwick,1.2,2.0
1108,2002,tt0258000,Panic Room,ok,1,Thriller,R,62168602,6.8,David Fincher,2.3999999999999999,2.0
1109,2002,tt0183649,Phone Booth,notalk,0,Mystery,R,14246971,7.1,Joel Schumacher,1.8,1.0
1110,2002,tt0238546,Queen of the Damned,ok,1,Drama,R,45331273,5.2,Michael Rymer,1.0,1.6666666666666667
1111,2002,tt0252444,Rabbit-Proof Fence,ok,1,Adventure,PG,9066255,7.5,Phillip Noyce,1.0,1.0
1112,2002,tt0296166,Real Women Have Curves,ok,1,Comedy,PG13,3885538,7.0,Patricia Cardoso,1.0,1.0
1113,2002,tt0289765,Red Dragon,notalk,0,Crime,R,101023979,7.2,Brett Ratner,1.0,1.0
1114,2002,tt0253556,Reign of Fire,notalk,0,Action,PG13,77710753,6.2,Rob Bowman,1.0,0
1115,2002,tt0120804,Resident Evil,ok,1,Action,R,45331273,6.7,Paul W.S. Anderson,1.0,2.0
1116,2002,tt0267913,Scooby-Doo,ok,1,Adventure,PG,108795054,4.9,Raja Gosnell,1.2,1.3999999999999999
1117,2002,tt0286106,Signs,notalk,0,Drama,PG13,91572563,6.7,M. Night Shyamalan,1.0,0
1118,2002,tt0281373,Snow Dogs,notalk,0,Adventure,PG,41445735,5.1,Brian Levant,0.20000000000000001,0.0
1119,2002,tt0307479,Solaris,notalk,0,Drama,PG13,60873423,6.2,Steven Soderbergh,1.3999999999999999,0.0
1120,2002,tt0145487,Spider-Man,notalk,0,Action,PG13,180029911,7.3,Sam Raimi,1.2,0.66666666666666663
1121,2002,tt0166813,Spirit: Stallion of the Cimarron,nowomen,0,Animation,G,103614337,7.0,Kelly Asbury,0.59999999999999998,0.5
1122,2002,tt0283003,Spun,ok,1,Comedy,R,5828306,6.8,Jonas Åkerlund,3.2000000000000002,1.0
